type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,283854,"[0.967131,-0.009058,0.017591,0.253509]","[-0.005297,0.009603,-0.001805]","[-0.560243,-0.201113,9.775525]",not_valid,not_valid
StateB,285817,"[0.967128,-0.009051,0.017587,0.253518]","[0.009571,-0.005355,-0.004713]","[-0.287304,-0.064643,9.710882]",not_valid,not_valid
StateB,287873,"[0.967137,-0.009046,0.017576,0.253486]","[-0.002114,0.005333,-0.023888]","[-0.344765,-0.186748,9.567230]",not_valid,not_valid
StateB,289722,"[0.967141,-0.009045,0.017565,0.253473]","[-0.003248,-0.017034,-0.025769]","[-0.560243,-0.201113,9.667787]",not_valid,not_valid
StateB,291782,"[0.967148,-0.009031,0.017549,0.253447]","[0.009568,-0.006421,-0.025880]","[-0.452504,-0.158017,9.876082]",not_valid,not_valid
StateB,294752,"[0.967150,-0.009030,0.017544,0.253440]","[-0.000016,-0.005326,-0.013116]","[-0.179565,-0.172383,9.861717]",not_valid,not_valid
StateB,295848,"[0.967149,-0.009023,0.017538,0.253445]","[0.015982,0.001017,0.008185]","[-0.588974,-0.114922,9.883265]",not_valid,not_valid
StateB,297824,"[0.967148,-0.009010,0.017514,0.253449]","[-0.000081,-0.026631,-0.005080]","[-0.416591,-0.122104,9.847352]",not_valid,not_valid
StateB,300002,"[0.967153,-0.009019,0.017505,0.253429]","[-0.008519,0.001091,-0.017128]","[-0.287304,-0.193930,9.876082]",not_valid,not_valid
StateB,301836,"[0.967154,-0.009012,0.017488,0.253427]","[-0.014949,-0.011672,-0.004429]","[-0.639252,-0.057461,9.811439]",not_valid,not_valid
StateB,303821,"[0.967152,-0.009004,0.017493,0.253437]","[0.011747,0.009552,0.013681]","[-0.380678,-0.014365,9.653421]",not_valid,not_valid
StateB,305682,"[0.967154,-0.009010,0.017492,0.253427]","[-0.012764,0.006430,-0.019528]","[-0.574608,-0.035913,9.660604]",not_valid,not_valid
StateB,307626,"[0.967154,-0.008999,0.017475,0.253429]","[-0.010682,-0.009555,-0.006581]","[-0.624887,0.043096,9.696517]",not_valid,not_valid
StateB,309629,"[0.967162,-0.008996,0.017467,0.253401]","[-0.001049,0.005330,-0.017817]","[-0.624887,0.079009,9.718064]",not_valid,not_valid
StateB,311566,"[0.967169,-0.008990,0.017456,0.253376]","[-0.014946,-0.010607,-0.032506]","[-0.624887,0.107739,9.753978]",not_valid,not_valid
StateB,313553,"[0.967166,-0.009002,0.017450,0.253386]","[-0.003186,0.003206,-0.000314]","[-0.610521,0.071826,9.761160]",not_valid,not_valid
StateB,315522,"[0.967172,-0.008998,0.017438,0.253362]","[-0.015989,-0.003147,-0.025052]","[-0.524330,0.007183,9.753978]",not_valid,not_valid
StateB,317595,"[0.967174,-0.008992,0.017432,0.253355]","[0.009574,-0.004290,0.000514]","[-0.215478,-0.064643,9.775525]",not_valid,not_valid
StateB,319619,"[0.967177,-0.008981,0.017417,0.253347]","[0.007414,-0.013871,-0.030636]","[-0.351948,-0.143652,9.904813]",not_valid,not_valid
StateB,321559,"[0.967182,-0.008992,0.017403,0.253328]","[-0.026635,-0.000983,-0.008635]","[-0.344765,-0.208296,9.811439]",not_valid,not_valid
StateB,323682,"[0.967183,-0.008993,0.017400,0.253324]","[-0.012790,-0.002091,-0.024492]","[-0.272939,-0.150835,9.847352]",not_valid,not_valid
StateB,325585,"[0.967185,-0.008993,0.017393,0.253316]","[0.002094,-0.011724,-0.010308]","[-0.351948,-0.229843,9.667787]",not_valid,not_valid
StateB,327793,"[0.967190,-0.008999,0.017387,0.253300]","[-0.005293,0.010669,-0.001675]","[-0.603339,-0.150835,9.775525]",not_valid,not_valid
StateB,329803,"[0.967191,-0.008992,0.017365,0.253296]","[0.001005,-0.019178,0.003778]","[-0.387861,-0.007183,9.746795]",not_valid,not_valid
StateB,331745,"[0.967196,-0.008984,0.017357,0.253280]","[0.005313,-0.004278,-0.016504]","[-0.545878,-0.064643,9.761160]",not_valid,not_valid
StateB,333692,"[0.967202,-0.008988,0.017351,0.253257]","[0.001049,-0.005330,-0.013663]","[-0.653617,-0.244209,9.682152]",not_valid,not_valid
