type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,321720,"[0.967250,-0.007417,0.014543,0.253299]","[0.001065,0.000016,0.026488]","[-0.826000,-0.172383,9.825804]",not_valid,not_valid
StateB,323470,"[0.967248,-0.007411,0.014544,0.253308]","[0.009681,-0.006248,0.036060]","[-0.653617,-0.071826,9.947908]",not_valid,not_valid
StateB,325459,"[0.967243,-0.007418,0.014547,0.253327]","[-0.015276,0.024277,0.010494]","[-0.524330,-0.050278,9.962274]",not_valid,not_valid
StateB,327338,"[0.967236,-0.007413,0.014561,0.253354]","[0.000766,0.020254,0.005439]","[-0.430956,-0.107739,9.818622]",not_valid,not_valid
StateB,329465,"[0.967231,-0.007410,0.014577,0.253370]","[0.010415,0.016135,0.022697]","[-0.201113,-0.086191,9.825804]",not_valid,not_valid
StateB,331437,"[0.967234,-0.007411,0.014575,0.253358]","[-0.011891,0.011543,0.008140]","[-0.294487,-0.229843,9.811439]",not_valid,not_valid
StateB,333540,"[0.967227,-0.007415,0.014582,0.253385]","[0.018028,0.005595,0.033307]","[-0.186748,-0.107739,9.818622]",not_valid,not_valid
StateB,335428,"[0.967228,-0.007415,0.014581,0.253383]","[-0.013958,0.007250,0.004292]","[0.050278,0.150835,9.667787]",not_valid,not_valid
StateB,337485,"[0.967225,-0.007420,0.014590,0.253391]","[0.011653,0.004435,-0.009125]","[-0.079009,0.287304,9.624691]",not_valid,not_valid
StateB,339350,"[0.967228,-0.007422,0.014598,0.253379]","[-0.012940,0.010462,-0.014671]","[-0.380678,0.287304,9.768343]",not_valid,not_valid
StateB,341532,"[0.967232,-0.007417,0.014610,0.253366]","[0.013641,0.014053,-0.006287]","[-0.624887,-0.150835,9.854534]",not_valid,not_valid
StateB,343418,"[0.967234,-0.007412,0.014605,0.253358]","[-0.003195,-0.000047,-0.012679]","[-0.567426,-0.251391,9.998186]",not_valid,not_valid
