type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,272760,"[0.966419,-0.009148,0.015048,0.256367]","[-0.010463,-0.012939,-0.009285]","[-0.474052,-0.071826,9.682152]",not_valid,not_valid
StateB,274806,"[0.966423,-0.009155,0.015053,0.256353]","[-0.013206,0.028570,-0.015058]","[-0.603339,-0.093374,9.725247]",not_valid,not_valid
StateB,277109,"[0.966427,-0.009146,0.015056,0.256336]","[0.011717,0.000173,-0.023500]","[-0.603339,-0.043096,9.703699]",not_valid,not_valid
StateB,278589,"[0.966427,-0.009154,0.015052,0.256335]","[-0.012845,0.004072,-0.010278]","[-0.660800,-0.079009,9.718064]",not_valid,not_valid
StateB,280503,"[0.966433,-0.009149,0.015052,0.256314]","[0.000877,0.012797,-0.018037]","[-0.438139,-0.086191,9.782708]",not_valid,not_valid
StateB,282658,"[0.966442,-0.009147,0.015042,0.256281]","[0.002240,-0.007425,-0.040353]","[-0.524330,-0.035913,9.847352]",not_valid,not_valid
StateB,284525,"[0.966445,-0.009150,0.015048,0.256269]","[-0.010902,0.016886,-0.011800]","[-0.459687,-0.043096,9.725247]",not_valid,not_valid
StateB,286759,"[0.966450,-0.009152,0.015059,0.256249]","[-0.000157,0.010651,-0.000634]","[-0.337582,0.000000,9.768343]",not_valid,not_valid
StateB,288646,"[0.966455,-0.009156,0.015049,0.256229]","[-0.004119,-0.009649,-0.021939]","[-0.502782,-0.064643,9.789890]",not_valid,not_valid
StateB,290683,"[0.966459,-0.009152,0.015055,0.256216]","[0.004980,0.023512,-0.015136]","[-0.366313,-0.079009,9.782708]",not_valid,not_valid
StateB,292493,"[0.966460,-0.009154,0.015067,0.256211]","[-0.005498,0.011638,0.000268]","[-0.387861,-0.136469,9.739613]",not_valid,not_valid
StateB,294526,"[0.966467,-0.009162,0.015054,0.256184]","[-0.021224,-0.005640,-0.018471]","[-0.337582,-0.136469,9.689334]",not_valid,not_valid
StateB,296480,"[0.966469,-0.009172,0.015052,0.256176]","[-0.022447,0.004996,-0.014210]","[-0.660800,-0.057461,9.674969]",not_valid,not_valid
StateB,298634,"[0.966474,-0.009169,0.015051,0.256159]","[0.001097,-0.002115,0.004365]","[-0.524330,-0.035913,9.761160]",not_valid,not_valid
StateB,300369,"[0.966478,-0.009174,0.015051,0.256142]","[0.000110,-0.007456,-0.026527]","[-0.538695,-0.165200,9.703699]",not_valid,not_valid
StateB,302658,"[0.966485,-0.009164,0.015051,0.256119]","[0.001034,0.002146,-0.019671]","[-0.632069,-0.021548,9.768343]",not_valid,not_valid
StateB,304413,"[0.966493,-0.009180,0.015047,0.256089]","[-0.021287,-0.001379,-0.032533]","[-0.703895,-0.043096,9.746795]",not_valid,not_valid
StateB,306537,"[0.966497,-0.009170,0.015049,0.256071]","[0.008301,0.015038,-0.020828]","[-0.474052,-0.107739,9.761160]",not_valid,not_valid
StateB,308366,"[0.966500,-0.009171,0.015050,0.256059]","[-0.005357,0.002052,-0.011151]","[-0.718261,-0.107739,9.890448]",not_valid,not_valid
StateB,310545,"[0.966503,-0.009163,0.015044,0.256050]","[0.007597,-0.009477,-0.016681]","[-0.201113,-0.079009,9.876082]",not_valid,not_valid
StateB,312514,"[0.966513,-0.009178,0.015033,0.256011]","[-0.010526,-0.008678,-0.034390]","[-0.143652,-0.114922,9.732430]",not_valid,not_valid
StateB,314483,"[0.966512,-0.009167,0.015038,0.256015]","[0.001926,0.013878,0.000168]","[-0.057461,-0.143652,9.746795]",not_valid,not_valid
StateB,316333,"[0.966521,-0.009173,0.015019,0.255983]","[-0.010463,-0.012939,-0.033282]","[-0.150835,-0.158017,9.868899]",not_valid,not_valid
StateB,318489,"[0.966521,-0.009170,0.015013,0.255982]","[-0.008568,0.003070,0.014882]","[-0.186748,-0.107739,9.710882]",not_valid,not_valid
StateB,320478,"[0.966526,-0.009174,0.015010,0.255966]","[-0.001097,0.002115,-0.025524]","[-0.272939,-0.035913,9.753978]",not_valid,not_valid
StateB,322670,"[0.966527,-0.009166,0.015006,0.255961]","[0.005326,0.000078,-0.016966]","[-0.459687,-0.086191,9.854534]",not_valid,not_valid
StateB,324800,"[0.966534,-0.009166,0.014996,0.255937]","[0.001395,-0.022352,-0.001690]","[-0.337582,-0.114922,9.710882]",not_valid,not_valid
StateB,327033,"[0.966539,-0.009168,0.014990,0.255917]","[-0.012939,0.010463,-0.014868]","[-0.323217,-0.079009,9.811439]",not_valid,not_valid
StateB,328821,"[0.966539,-0.009166,0.014981,0.255916]","[-0.004198,-0.004323,-0.009155]","[-0.366313,-0.007183,9.818622]",not_valid,not_valid
StateB,330939,"[0.966547,-0.009169,0.014977,0.255887]","[0.008380,0.009712,-0.019130]","[-0.459687,-0.165200,9.797073]",not_valid,not_valid
StateB,332760,"[0.966548,-0.009164,0.014971,0.255883]","[0.005357,-0.002052,0.007501]","[-0.272939,-0.215478,9.753978]",not_valid,not_valid
StateB,334888,"[0.966548,-0.009162,0.014974,0.255885]","[0.003211,-0.001018,-0.008635]","[-0.373495,-0.028730,9.789890]",not_valid,not_valid
StateB,336860,"[0.966548,-0.009169,0.014968,0.255883]","[-0.007503,0.003086,-0.000149]","[-0.423774,-0.114922,9.811439]",not_valid,not_valid
StateB,338944,"[0.966551,-0.009155,0.014958,0.255876]","[0.018264,-0.010385,-0.004452]","[-0.380678,-0.064643,9.725247]",not_valid,not_valid
StateB,340721,"[0.966555,-0.009155,0.014951,0.255860]","[0.001018,0.003211,-0.003923]","[-0.466869,-0.079009,9.725247]",not_valid,not_valid
StateB,342682,"[0.966559,-0.009135,0.014943,0.255844]","[0.024718,-0.014551,-0.012945]","[-0.488417,-0.064643,9.718064]",not_valid,not_valid
