type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,262633,"[0.966762,-0.008591,0.015352,0.255074]","[0.000058,0.015979,-0.022898]","[-0.445322,-0.136469,9.674969]",not_valid,not_valid
StateB,264521,"[0.966760,-0.008604,0.015355,0.255080]","[-0.032980,0.011839,-0.005686]","[-0.452504,-0.136469,9.825804]",not_valid,not_valid
StateB,266635,"[0.966764,-0.008589,0.015343,0.255064]","[0.024462,-0.010742,0.005945]","[0.000000,-0.122104,9.739613]",not_valid,not_valid
StateB,268452,"[0.966765,-0.008581,0.015349,0.255063]","[-0.002138,-0.002123,-0.021968]","[-0.007183,0.000000,9.753978]",not_valid,not_valid
StateB,270422,"[0.966767,-0.008578,0.015349,0.255052]","[0.002162,0.008514,-0.009623]","[-0.158017,-0.071826,9.775525]",not_valid,not_valid
StateB,272537,"[0.966770,-0.008584,0.015350,0.255042]","[-0.002115,0.004269,-0.013678]","[-0.079009,-0.021548,9.753978]",not_valid,not_valid
StateB,274666,"[0.966766,-0.008587,0.015344,0.255058]","[-0.004293,-0.008506,0.003743]","[-0.172383,-0.150835,9.732430]",not_valid,not_valid
StateB,276514,"[0.966767,-0.008578,0.015338,0.255055]","[-0.000012,-0.003196,-0.003931]","[-0.244209,0.079009,9.682152]",not_valid,not_valid
StateB,278515,"[0.966770,-0.008580,0.015333,0.255044]","[-0.019167,0.002202,-0.027366]","[-0.481235,-0.129287,9.725247]",not_valid,not_valid
StateB,280486,"[0.966775,-0.008574,0.015325,0.255026]","[0.012767,-0.004308,-0.006751]","[-0.366313,-0.136469,9.689334]",not_valid,not_valid
StateB,282530,"[0.966774,-0.008570,0.015323,0.255028]","[-0.005314,0.003216,-0.025894]","[-0.488417,-0.043096,9.825804]",not_valid,not_valid
StateB,284604,"[0.966782,-0.008577,0.015322,0.254999]","[-0.011690,0.007500,-0.010343]","[-0.423774,-0.143652,9.725247]",not_valid,not_valid
StateB,286601,"[0.966784,-0.008587,0.015315,0.254989]","[-0.006392,0.000024,-0.014367]","[-0.316035,-0.064643,9.797073]",not_valid,not_valid
StateB,288416,"[0.966791,-0.008580,0.015306,0.254967]","[-0.010688,-0.009548,0.002721]","[-0.509965,-0.229843,9.797073]",not_valid,not_valid
StateB,290474,"[0.966791,-0.008590,0.015302,0.254964]","[-0.006380,0.003219,-0.011269]","[-0.107739,-0.136469,9.818622]",not_valid,not_valid
StateB,292492,"[0.966798,-0.008589,0.015295,0.254940]","[-0.001061,0.001069,-0.024416]","[-0.014365,-0.086191,9.761160]",not_valid,not_valid
StateB,294533,"[0.966800,-0.008586,0.015295,0.254931]","[-0.004194,0.018125,0.003281]","[-0.021548,-0.201113,9.746795]",not_valid,not_valid
StateB,296454,"[0.966803,-0.008600,0.015295,0.254920]","[-0.018105,0.001132,-0.004407]","[-0.093374,-0.122104,9.753978]",not_valid,not_valid
StateB,298472,"[0.966808,-0.008586,0.015299,0.254899]","[0.024536,0.009497,-0.019755]","[-0.043096,-0.150835,9.746795]",not_valid,not_valid
StateB,300428,"[0.966812,-0.008597,0.015296,0.254885]","[-0.001050,0.004265,-0.012745]","[-0.071826,-0.079009,9.746795]",not_valid,not_valid
StateB,302538,"[0.966810,-0.008590,0.015285,0.254895]","[0.005326,-0.000020,-0.003846]","[-0.545878,-0.100556,9.682152]",not_valid,not_valid
